Id,SalePrice
1790,45764.412208176145
1791,216990.8115549348
1792,175800.63351001288
1793,156215.3930063545
1794,180538.02743918126
1795,133199.97189916
1796,134207.1696667809
1797,140412.52141473774
1798,107946.57300261836
1799,106529.12190256428
1800,108666.8431363779
1801,108340.15375146543
1802,157092.62549454195
1803,175379.33652838017
1804,135618.79446836963
1805,148448.62293458325
1806,139628.64152671635
1807,179975.20962991574
1808,125764.44525831564
1809,122692.12796822234
1810,146654.16485969187
1811,65677.11945235275
1812,103840.93332440799
1813,120654.67440698195
1814,81124.39906129088
1815,20720.820418395822
1816,96981.42068839615
1817,104202.15504802666
1818,162990.9594520503
1819,126054.47836125182
1820,43989.05701332983
1821,116310.60998744596
1822,161665.96905088154
1823,22432.179857307245
1824,137797.73993262253
1825,141978.29836681695
1826,101701.0048866066
1827,101494.52706767563
1828,141886.9173424336
1829,154693.14312189224
1830,164609.7936085002
1831,190135.5761328155
1832,114688.49738700796
1833,162635.91106726785
1834,130206.16466503125
1835,128222.60823181667
1836,128909.84855954797
1837,89882.44079254913
1838,120898.27455724355
1839,86367.58434373843
1840,151592.56664012233
1841,138102.01416005028
1842,85017.84785168318
1843,128154.27972029604
1844,129556.68640506739
1845,141464.6625161422
1846,152408.88860555913
1847,173112.54505873672
1848,6954.461928841134
1849,129805.50151636868
1850,122138.73081944456
1851,153691.3338657196
1852,127165.07279673591
1853,124846.50131150548
1854,183578.79954202875
1855,161625.88995707573
1856,243564.02229572518
1857,144672.74692692576
1858,136358.93883625435
1859,119447.29308642568
1860,156729.36405296627
1861,118346.53225731097
1862,288322.56239729887
1863,284983.0576627563
1864,285014.6106952328
1865,315491.3490389831
1866,312113.9207372093
1867,235821.4616546876
1868,290846.03206296207
1869,224353.50553190568
1870,245029.17222020763
1871,245147.32639956515
1872,179105.3155940044
1873,236064.20969836458
1874,147575.8812791212
1875,214060.90219299326
1876,214354.16167332974
1877,225364.86830578404
1878,219551.2336653604
1879,117738.39610385596
1880,147107.97685664854
1881,241604.46111061555
1882,259191.49251505395
1883,201198.7425881154
1884,213788.44581136282
1885,261280.76735872554
1886,280660.42494808015
1887,237027.67705279758
1888,284116.3062275524
1889,173158.31095103137
1890,118114.40229334802
1891,143206.80873711433
1892,74443.4877440819
1893,141256.1947526149
1894,109119.77039945882
1895,165244.30810423658
1896,124478.06964574536
1897,116688.83787583411
1898,123054.91549722421
1899,147167.34940122569
1900,153254.27180911243
1901,172923.8997555714
1902,148202.16049574522
1903,222660.83411060605
1904,134774.54304138717
1905,196471.36139499
1906,166709.89669499718
1907,214177.06048875416
1908,130743.40522623324
1909,151715.42657126123
1910,136006.12671261432
1911,223131.42316865048
1912,295286.6144836923
1913,174770.68098182647
1914,53807.65095978444
1915,256051.12645623667
1916,34965.358958453355
1917,262096.0797441937
1918,149624.08896622004
1919,191380.8708217483
1920,181227.1581907685
1921,335105.23672453116
1922,296501.1289906684
1923,233185.7925013526
1924,230805.98722595346
1925,232889.8625557294
1926,335729.6665521552
1927,133787.04446745047
1928,170266.0546425106
1929,114105.64146784355
1930,138126.28366702044
1931,140495.8606712034
1932,142530.92963229134
1933,161778.37631522867
1934,190252.6601276719
1935,187327.971937065
1936,191991.81823547167
1937,195839.19981588185
1938,183142.14706078597
1939,240914.14631198172
1940,193251.37236648845
1941,187678.38068112262
1942,206754.76564461525
1943,204160.75235819604
1944,284280.0688558345
1945,330774.34579747234
1946,175198.68844673585
1947,273273.4515546529
1948,194673.88507192695
1949,256716.78960354842
1950,214177.6139615424
1951,281848.6672657105
1952,240597.92877996288
1953,204510.1636968754
1954,228139.89242437985
1955,136555.30943629163
1956,316236.85693021136
1957,180975.59524771935
1958,310606.1494833767
1959,137941.51009415067
1960,98268.95786042669
1961,115873.98002794641
1962,117521.17552418853
1963,130502.42366712997
1964,111851.63364764495
1965,137840.25394418495
1966,150186.17977224174
1967,274251.91919370624
1968,347462.559013071
1969,335497.00776074006
1970,350418.1698639379
1971,392142.72028357495
1972,335562.9974353703
1973,270079.3691452081
1974,297127.24890048057
1975,417644.67363131023
1976,293899.1504166541
1977,350295.3172415794
1978,308727.3478309943
1979,299742.11093597
1980,193176.05189276245
1981,306058.609902682
1982,228824.37755638952
1983,212463.16329128394
1984,186572.58865676483
1985,236419.3680801047
1986,236023.68085231955
1987,197197.3702502233
1988,186884.97356296313
1989,211668.22974131137
1990,232921.73314112815
1991,223766.91202301296
1992,251101.22277712045
1993,191718.84478937733
1994,252295.7223717008
1995,202212.28996753762
1996,298346.68014018046
1997,289244.709687912
1998,303710.345661931
1999,269763.7739316257
2000,306903.7666449546
2001,269884.8310880457
2002,254806.926191864
2003,261896.78938589932
2004,280778.39109412336
2005,231013.99057721545
2006,217028.14999055333
2007,262161.05226423184
2008,225374.4538015938
2009,200712.29332136002
2010,218172.2109225169
2011,159407.48895038798
2012,183785.65723494813
2013,176817.5666425944
2014,197785.53493903443
2015,210650.8629812161
2016,197884.4574898931
2017,209581.3804927587
2018,114896.80342425244
2019,133321.21131972733
2020,83116.98034320709
2021,95234.29150899845
2022,200147.46068154406
2023,138698.0844361357
2024,282236.68131166423
2025,343308.83816537476
2026,181426.99946270097
2027,152604.9601591034
2028,169623.03929764766
2029,172945.21549488913
2030,261005.55869915098
2031,244980.61387971172
2032,234103.52086245044
2033,256682.34684337376
2034,177280.01733017876
2035,244552.9506448034
2036,228045.91854372132
2037,230906.00337745465
2038,294081.4757853267
2039,212028.0965609505
2040,355426.2872070586
2041,271540.8023762351
2042,219433.34428565932
2043,176880.46192228317
2044,195463.8941285424
2045,217251.57913732837
2046,136844.362064005
2047,137863.9602134234
2048,138974.037100247
2049,132632.74588255494
2050,187033.1903461328
2051,114653.1628228357
2052,133847.7801124803
2053,149068.64410087134
2054,72226.04658707112
2055,162104.4025141744
2056,151356.32932110495
2057,107108.45567516667
2058,224870.5226489419
2059,140363.85153562017
2060,196456.28874097593
2061,203287.5230173889
2062,119939.85336159734
2063,111296.35261498716
2064,128355.93028379392
2065,121744.02423464679
2066,192886.8861834073
2067,126495.92966559934
2068,137623.13695558714
2069,76764.74303790793
2070,103979.12337027711
2071,78681.10808387068
2072,151312.49084478713
2073,138029.45595134367
2074,190000.58837767964
2075,157387.3042945015
2076,125458.58331513609
2077,131889.0074437766
2078,111632.12288794115
2079,147358.8627478403
2080,128041.42978133292
2081,121699.34157294116
2082,109438.42431333587
2083,141544.51673713376
2084,100516.3357159784
2085,111483.41382768012
2086,161964.8883561691
2087,135844.7056388394
2088,107484.04037424126
2089,67100.89567577415
2090,125196.72219006438
2091,81193.66956411129
2092,154430.60122809553
2093,137576.74944472694
2094,136782.1107986131
2095,134333.80990158458
2096,84343.49182159438
2097,91197.56162299197
2098,144688.48757491977
2099,19085.20820886905
2100,53687.01694244394
2101,110865.49267957368
2102,153309.56570948305
2103,99396.30842173356
2104,146560.7210360943
2105,128638.4858624039
2106,31256.386661472454
2107,223217.97552973614
2108,129346.08454865843
2109,106173.9915704677
2110,134432.7836094194
2111,178721.70364676492
2112,135009.9373103196
2113,119099.18285379533
2114,124332.71829481171
2115,161365.6550735689
2116,119179.48790597942
2117,156270.9072169325
2118,133325.08236314615
2119,112156.95973867629
2120,119453.9383868882
2121,87804.91430941648
2122,101386.43329828084
2123,103411.15430716763
2124,189392.80990910312
2125,140276.54196683862
2126,153965.04379501144
2127,170662.32788790704
2128,140789.26216462321
2129,115451.20417867412
2130,137540.39071797355
2131,168767.80433506696
2132,133819.94502320216
2133,143084.22495091916
2134,139065.5099845999
2135,121536.75066298025
2136,29932.795255048422
2137,112055.31503830974
2138,139890.02357333648
2139,160200.6966946399
2140,143776.55189883948
2141,157674.1116356012
2142,125802.27738846684
2143,137904.82269834523
2144,99717.35382367643
2145,140214.36337286385
2146,188822.97690020836
2147,155317.90760532944
2148,161611.51106135614
2149,132278.69266910283
2150,236423.0202276571
2151,137674.04498633512
2152,174218.5819134002
2153,194154.0346460482
2154,100110.27256077161
2155,159604.57220362817
2156,276867.20283759024
2157,251290.4191323362
2158,240879.38764835495
2159,223971.75892371088
2160,189863.24052042645
2161,255781.18251431524
2162,365476.51992340235
2163,318189.0851764658
2164,249429.31161215872
2165,211127.35510935282
2166,156340.5293003556
2167,223527.3309205059
2168,205427.41879246596
2169,202838.94186783815
2170,223309.60885895012
2171,163826.619584435
2172,136970.41178102486
2173,199823.54088094863
2174,246852.13570258772
2175,295971.9583764106
2176,289721.78268721804
2177,246485.33668614674
2178,235101.45954515846
2179,151811.46089468175
2180,243944.15136214462
2181,201421.6438387883
2182,229858.2030251058
2183,195573.7585289946
2184,133881.74073562573
2185,129764.9786955847
2186,169380.03432842315
2187,163484.29791631596
2188,166122.1993565539
2189,310307.77778299246
2190,62416.90745266402
2191,64271.044724955354
2192,51878.2865171561
2193,107416.7779378215
2194,104002.9389959775
2195,96990.06349820577
2196,82727.02343214615
2197,101347.09411067085
2198,185333.32590155688
2199,196021.09027269084
2200,161538.5716365109
2201,154003.47325885567
2202,209625.04390424583
2203,131694.0146022354
2204,157553.0643315451
2205,110463.69675911474
2206,151146.26567744662
2207,205602.811244718
2208,261349.74169124264
2209,207727.12506325977
2210,133349.13636842155
2211,138411.3330863475
2212,123554.20747708787
2213,96827.9022757329
2214,138962.58905634758
2215,99951.34532549129
2216,154474.38705494447
2217,24647.487968272188
2218,81105.42822906174
2219,78129.80442068068
2220,52670.70711527015
2221,257006.6087463088
2222,240974.42880247533
2223,298646.83533265186
2224,235578.1984034172
2225,129795.87052434284
2226,193625.07126905216
2227,224264.5604356105
2228,272144.3855787458
2229,241740.3989473885
2230,149634.21182150583
2231,210032.65307135292
2232,208395.4606091254
2233,194829.08614914492
2234,255460.53938196244
2235,217462.19504107736
2236,263825.8932571566
2237,309113.84900006175
2238,240959.7084412992
2239,124604.00317635461
2240,168058.07118967595
2241,135809.73795557674
2242,113418.8905658464
2243,116417.13839632257
2244,93599.21825981795
2245,92793.54148689247
2246,148199.52774084118
2247,123885.23749470392
2248,127301.989077581
2249,118825.85900942514
2250,133184.44315982025
2251,131900.7832193717
2252,206498.8209576253
2253,167191.07991742852
2254,190126.9314699358
2255,215207.09285257358
2256,191082.81718821672
2257,209986.20308951233
2258,181624.27701219826
2259,190854.7391321293
2260,173561.0079397117
2261,197108.73229331605
2262,212415.56139136295
2263,318427.5973921021
2264,402286.649711221
2265,166219.6247991916
2266,260994.78665464497
2267,352727.5333480616
2268,355189.75730551773
2269,174438.81393520837
2270,211207.03197425712
2271,237477.7785431486
2272,250130.7002039168
2273,178926.8663119831
2274,207246.05381914583
2275,182385.01267100006
2276,191675.55204540046
2277,204342.9370502102
2278,176356.49691410057
2279,106600.40444534243
2280,105658.30987970476
2281,167462.2220223731
2282,187186.53955479746
2283,130207.60306954259
2284,112032.98889446721
2285,150641.36709461757
2286,123751.20804728066
2287,313035.93005273555
2288,261220.86041274221
2289,311008.38928577816
2290,357917.1130632481
2291,304303.8249603108
2292,368088.38656278077
2293,372173.56167185534
2294,332623.5472185567
2295,404223.01423634146
2296,254764.22154771592
2297,291632.9678651265
2298,294073.32338030456
2299,329314.00239592494
2300,306000.25284148316
2301,280325.80725890043
2302,255401.85935257736
2303,259990.54439990377
2304,241653.90126564616
2305,193853.6991549549
2306,195417.01279892365
2307,204280.9646781711
2308,225394.9753283927
2309,272528.15021416347
2310,211251.87288229095
2311,219283.7901833693
2312,196713.74049647644
2313,183252.07886732928
2314,197781.11651563
2315,185671.57375339454
2316,212329.29701453348
2317,198482.39398094095
2318,176587.1894307598
2319,196415.69684576732
2320,194981.12001151495
2321,255188.80630648503
2322,205338.65850739143
2323,198287.58696922378
2324,205325.54175859212
2325,212423.8946520894
2326,194645.81533423238
2327,217603.03839009418
2328,231025.44047608634
2329,206326.8210231574
2330,200643.56119688164
2331,320255.5937404999
2332,355906.2330551855
2333,310241.8757551153
2334,261378.8772667467
2335,279850.2509725949
2336,304922.858753048
2337,195626.11620750246
2338,267745.72233738005
2339,245585.40048617427
2340,364263.4031815714
2341,212164.78502029885
2342,252479.53770131327
2343,237899.22608730217
2344,238464.97320535636
2345,241435.18821077797
2346,210864.7502731166
2347,193471.28158312038
2348,240554.02365084243
2349,177820.53321533394
2350,274743.54941382277
2351,238833.43860485128
2352,262594.6190371204
2353,259704.5152061052
2354,135161.4096059607
2355,149070.86515135728
2356,166223.1144547248
2357,212857.83464965978
2358,199864.44233601773
2359,136914.26321085132
2360,125086.9840286667
2361,144113.046106598
2362,289541.3917350501
2363,153843.13456558908
2364,198034.41740463162
2365,227298.7972118258
2366,192341.8975913449
2367,220077.4763025753
2368,201183.20567577626
2369,211151.5069260589
2370,179553.45940751772
2371,153889.06290957882
2372,188335.9529385519
2373,281598.90700849285
2374,292230.6757401343
2375,235621.03461708763
2376,306457.4149229844
2377,323644.29252104944
2378,163178.8447647908
2379,244913.8798448145
2380,155366.66685997118
2381,182967.09713360877
2382,236740.74335925243
2383,229383.67883670927
2384,264813.24750958075
2385,179102.70189078635
2386,147847.84586760722
2387,130832.30049353512
2388,114261.73144055705
2389,133137.00904834206
2390,157589.63522482436
2391,133953.45273260158
2392,103073.7753128378
2393,189210.7935935092
2394,135904.6317948406
2395,216705.38792576402
2396,164733.5762954845
2397,233070.58802966896
2398,133282.4065031981
2399,31939.45572444614
2400,37057.62077837855
2401,119836.14785902126
2402,152963.93641532894
2403,140306.80165195762
2404,145772.7276075217
2405,171422.81730490195
2406,154630.9956515127
2407,127013.69824152839
2408,155569.134950203
2409,119377.76961586505
2410,203428.8196907999
2411,117765.91920544108
2412,157485.3909102232
2413,121841.64590029106
2414,140614.74210365512
2415,132967.25178822313
2416,140619.6942558987
2417,130975.09064398227
2418,126331.43691574546
2419,115635.9214194061
2420,118363.96249401319
2421,130841.43607757761
2422,112833.44522171075
2423,118366.06448495414
2424,160867.0106946176
2425,246606.7171111017
2426,158254.38596453003
2427,119944.33898646987
2428,201248.24194459527
2429,108654.60192886318
2430,143056.82117986534
2431,105411.02812088333
2432,135402.8369058398
2433,141403.54892115784
2434,132223.67210132384
2435,152724.57124088742
2436,101793.11245695976
2437,103014.19185066546
2438,110799.76856311013
2439,119403.56953329421
2440,140330.84788199078
2441,105915.17213559519
2442,99823.98087977307
2443,141691.2541073702
2444,138145.8965322436
2445,71571.13800410138
2446,125774.03404705472
2447,213890.5846420398
2448,148271.81202119574
2449,114600.53855623206
2450,174828.27291058342
2451,124786.23674012213
2452,228124.83746389073
2453,86331.34703902935
2454,127650.6947605016
2455,150727.7142271778
2456,139512.23210382063
2457,126151.26037170709
2458,125328.55282400438
2459,99108.91215819465
2460,155984.4546437136
2461,123239.53887409734
2462,131827.89583559986
2463,135301.9716813859
2464,186477.29023187966
2465,150473.74867795888
2466,109375.95877365602
2467,169900.56666011413
2468,89079.35074730519
2469,89718.64345899098
2470,207551.93085971472
2471,230888.8209342424
2472,193044.60605067684
2473,97271.69223806597
2474,73597.34781806704
2475,248422.8075131616
2476,96128.8260368163
2477,94537.96497806459
2478,168887.60644068514
2479,105210.46319542272
2480,136712.49230025415
2481,133014.3974441348
2482,118756.84069194009
2483,100193.81642409696
2484,143128.68425779697
2485,127457.84616480715
2486,148495.293897282
2487,223029.82968531866
2488,181291.37900722306
2489,164836.16732268326
2490,155646.28666667966
2491,89619.81359444035
2492,201145.51209678638
2493,159136.59837366475
2494,167053.76930499767
2495,94402.04785115256
2496,242494.20879196085
2497,162519.66688334994
2498,99684.00060346225
2499,76231.85394246566
2500,118074.96563510434
2501,136562.19422508305
2502,152926.95435005391
2503,84002.91261715844
2504,186806.29274621973
2505,236069.19256074418
2506,263524.5920656182
2507,278817.6189747064
2508,264538.5057338149
2509,233700.39109129086
2510,236872.43070853362
2511,198907.92446060287
2512,213937.37647288752
2513,246914.72517483967
2514,277348.63016406994
2515,144288.30178053334
2516,183684.2019645265
2517,145165.62434074178
2518,155570.37883698108
2519,227286.95925226703
2520,238669.7600908971
2521,203629.47804797764
2522,241874.665434943
2523,116981.88463434196
2524,133997.79521560448
2525,138731.2136963662
2526,124390.07764547275
2527,115987.33611315223
2528,117509.51972016085
2529,130162.24912469066
2530,116589.7594847254
2531,258454.10073405603
2532,235990.2427019438
2533,221520.3713232028
2534,254678.32168503554
2535,293250.32624882157
2536,259576.14171589454
2537,256585.75701179652
2538,193640.84022044536
2539,208079.47475655872
2540,182008.97747466696
2541,201332.32602510575
2542,159051.62349581654
2543,128558.93901451335
2544,113236.07130636266
2545,153922.07657020126
2546,155521.77795071498
2547,162461.98297230736
2548,167882.7342066248
2549,165465.8002570266
2550,647503.1214659204
2551,143765.33446422365
2552,126406.61843775594
2553,57917.37860515155
2554,91176.4549099262
2555,128278.81330100822
2556,82732.93917039523
2557,107333.64072179975
2558,179492.34254971106
2559,120576.80845650051
2560,173549.66368555411
2561,155058.46105229825
2562,146447.75436722813
2563,144765.80805428835
2564,199405.40592639954
2565,148262.36671503805
2566,120004.43861679432
2567,102269.10426022332
2568,207323.06510860036
2569,208525.91413434007
2570,133591.97741368308
2571,165542.853177098
2572,187414.02980743552
2573,245406.98797458262
2574,277340.6151078349
2575,141350.4692505966
2576,137286.33816760447
2577,163397.9698927227
2578,89962.11389400614
2579,28008.357517023178
2580,107183.51613131669
2581,125694.82557762563
2582,132235.1989227814
2583,269075.2664104418
2584,187210.70311073097
2585,192006.73411945978
2586,239192.36488956792
2587,223830.39294190353
2588,145723.92531095722
2589,162163.87639546016
2590,226544.2876369917
2591,267897.26955429144
2592,223289.08551784515
2593,271939.8465369158
2594,201194.81064107458
2595,221192.58568982547
2596,323696.02305678534
2597,196492.13769834777
2598,277064.75641126663
2599,316568.0870013193
2600,172310.38675673248
2601,156683.28080620826
2602,58507.64424772133
2603,69681.61825402356
2604,65091.518880486125
2605,59067.360396853626
2606,150546.07122378977
2607,231121.5817832158
2608,228706.29029529257
2609,174776.4157083709
2610,104155.90512803785
2611,141003.29106940574
2612,165026.9265533813
2613,140134.00497457257
2614,121970.11525795034
2615,176246.6188743373
2616,178828.8039158563
2617,197888.41368828368
2618,249745.1395817757
2619,240467.28423331896
2620,202005.75927336304
2621,190740.55838843057
2622,201971.06416817033
2623,249547.81473365132
2624,299787.15671854035
2625,266329.4383057998
2626,191525.19130645943
2627,182548.3559902788
2628,391144.74713824736
2629,397519.7133253162
2630,325218.8875772022
2631,396630.63515363215
2632,352685.5030459393
2633,282874.3023652844
2634,350562.02275345067
2635,174649.37451493618
2636,213384.93224033265
2637,196926.4288273096
2638,264510.6059236929
2639,215650.95556000815
2640,173657.1392271162
2641,91881.26515147637
2642,188758.62463074346
2643,128516.43062681274
2644,134503.06239352698
2645,121796.15134781395
2646,116104.94717474043
2647,128883.84816366989
2648,150851.53131301285
2649,157903.37789804078
2650,151824.9952920568
2651,141720.09580122484
2652,352786.85828618344
2653,261004.285891662
2654,235314.39183584147
2655,346461.8111935517
2656,309079.0847076919
2657,312833.73830190103
2658,272713.93477672286
2659,285906.88718932867
2660,308213.1872766934
2661,317384.37256046274
2662,330007.7962141583
2663,292078.8074755316
2664,263537.947343638
2665,323437.6123295578
2666,279912.75946480315
2667,188259.8633143853
2668,202927.24128822924
2669,180807.39990945847
2670,285084.1661976143
2671,203536.20173768146
2672,205379.93153375137
2673,211497.2779269827
2674,225110.60211849454
2675,175665.940934195
2676,208768.07904300408
2677,219892.7550882065
2678,262302.4908294757
2679,277549.6101351912
2680,287896.1177352746
2681,371318.48677166575
2682,315768.9304616936
2683,430597.363579276
2684,310979.53877226985
2685,332886.6493640793
2686,260306.58817278914
2687,288108.38354094996
2688,233301.4388363419
2689,212425.75841938562
2690,362215.29683782445
2691,189874.3848061713
2692,132461.07175368955
2693,205486.17214239924
2694,142502.4797939017
2695,220079.64789526822
2696,204452.37572401765
2697,195235.3375090859
2698,219830.11248999252
2699,178042.96508990982
2700,152950.34785903036
2701,160798.24935017043
2702,123898.24109133793
2703,160333.78940183952
2704,160377.70694322084
2705,107390.95417540561
2706,107057.93453054744
2707,140634.41307709835
2708,117225.19231042592
2709,104612.3532737205
2710,122008.93859079825
2711,275736.34477809095
2712,356500.3752684763
2713,175043.05318047808
2714,151722.21248813166
2715,168201.6743566415
2716,143127.7625802688
2717,188564.59137994653
2718,225320.32896528335
2719,148310.57977991115
2720,224346.6050338803
2721,138981.0288997323
2722,181033.52191489955
2723,177127.6823746008
2724,115306.37911808412
2725,133661.5364845295
2726,133023.02113358304
2727,177730.80627355105
2728,190760.48997210572
2729,138948.61533082582
2730,148503.2736416204
2731,138963.0264900552
2732,122684.7075389144
2733,181536.9974902778
